depth,seed,epoch,train_loss,val_auc,val_f1,test_auc,test_f1
5,37,37,0.005627078440738842,0.9936960276338516,0.9586776859504132,0.999127102405791,0.9714285714285714
5,37,38,0.008109782000246923,0.9962435233160623,0.9629629629629629,0.9977432403661912,0.9754098360655737
5,37,39,0.007021232566330582,0.993458549222798,0.9669421487603306,0.9984883968490526,0.9711934156378601
5,37,40,0.006775652815122157,0.9980569948186528,0.9482071713147411,0.9993187140728125,0.968
5,37,41,0.007578936783829704,0.9971934369602764,0.9702127659574468,0.9977858207366403,0.9623430962343096
5,37,42,0.006046052585588768,0.9923359240069086,0.959349593495935,0.9989354907387694,0.9795918367346939
5,37,43,0.005531393238925375,0.9947970639032816,0.9626556016597511,0.9988290398126464,0.9711934156378601
5,37,44,0.002296257829584647,0.9959412780656304,0.970954356846473,0.9980200127741111,0.9711934156378601
5,37,45,0.003478883547359146,0.9971286701208981,0.9629629629629629,0.9987225888865233,0.9754098360655737
5,37,46,0.004026431637612404,0.9960708117443868,0.9590163934426229,0.9990419416648925,0.983739837398374
5,37,47,0.004176778675173409,0.9950345423143351,0.9547325102880658,0.9983819459229295,0.9754098360655737
5,37,48,0.006025615497492254,0.995034542314335,0.9658119658119658,0.998467106663828,0.9666666666666667
5,37,49,0.00466413831236423,0.994818652849741,0.9635627530364372,0.999127102405791,0.979757085020243
5,37,50,0.003947662031350774,0.996286701208981,0.9672131147540983,0.9987438790717479,0.9711934156378601
7,7,1,0.5340325869619846,0.06800518134715026,0.0,0.05541835213966363,0.0
7,7,2,0.30077522806823254,0.10941278065630397,0.0,0.10417287630402385,0.0
7,7,3,0.12225549295544624,0.18352763385146806,0.0,0.17924206940600385,0.0
7,7,4,0.0559657271951437,0.3792854058721935,0.0,0.38345752608047695,0.0
7,7,5,0.0372857681941241,0.7423251295336788,0.0,0.7457951884181393,0.0
7,7,6,0.02814402594231069,0.9820595854922279,0.0,0.9880136257185437,0.0
7,7,7,0.020819838653551415,0.9914291882556131,0.7628865979381443,0.9961890568447945,0.78
7,7,8,0.020546693936921656,0.9896373056994819,0.9576271186440678,0.9969555035128805,0.970954356846473
7,7,9,0.018013806082308292,0.9960708117443868,0.9745762711864406,0.9994464551841601,0.9834710743801653
7,7,10,0.016169915965292603,0.994926597582038,0.979253112033195,0.9987864594421971,0.9795918367346939
7,7,11,0.01125525642419234,0.993933506044905,0.9745762711864406,0.9990845220353417,0.9876543209876543
7,7,12,0.011583321378566325,0.9940630397236616,0.975,0.9988077496274217,0.9754098360655737
7,7,13,0.013277721533086151,0.9916882556131261,0.9385964912280702,0.9991058122205663,0.935064935064935
7,7,14,0.015459732385352254,0.9944948186528497,0.957983193277311,0.9961251862891207,0.9711934156378601
7,7,15,0.009668588696513325,0.9948834196891192,0.9669421487603306,0.9983819459229295,0.975609756097561
7,7,16,0.009693440573755652,0.9942141623488773,0.975,0.9969129231424313,0.9754098360655737
7,7,17,0.015090826083905995,0.9955310880829016,0.9711934156378601,0.9973174366616989,0.9714285714285714
7,7,18,0.012679936829954386,0.9956606217616579,0.9635627530364372,0.9991909729614648,0.9718875502008032
7,7,19,0.008716592972632498,0.9942573402417962,0.9586776859504132,0.9984032361081541,0.975609756097561
7,7,20,0.006549216515850276,0.9926381692573402,0.9663865546218487,0.996763891845859,0.9754098360655737
7,7,21,0.007732473473879509,0.9916450777202073,0.9623430962343096,0.9969555035128805,0.9754098360655737
7,7,22,0.00471461279084906,0.9944300518134715,0.9707112970711297,0.9973174366616989,0.9752066115702479
7,7,23,0.005729694705223665,0.9927461139896373,0.9590163934426229,0.9989142005535449,0.9714285714285714
7,7,24,0.005575924820732325,0.9938471502590674,0.959349593495935,0.9976793698105173,0.9714285714285714
7,7,25,0.004625821384252049,0.9975172711571676,0.963265306122449,0.9970619544390036,0.9714285714285714
7,7,26,0.003724173584487289,0.994559585492228,0.970954356846473,0.9976580796252927,0.9754098360655737
7,7,27,0.003488249014480971,0.9938687392055268,0.9635627530364372,0.996870342771982,0.975609756097561
7,7,28,0.0031340869463747367,0.9953799654576856,0.9666666666666667,0.9976580796252927,0.9754098360655737
7,7,29,0.0034493397470214404,0.994084628670121,0.9666666666666667,0.9964658292527144,0.9754098360655737
7,7,30,0.004071085044415668,0.9947538860103627,0.9672131147540983,0.9981264637002342,0.967479674796748
7,7,31,0.005293754453305155,0.9950777202072539,0.970954356846473,0.9976367894400682,0.9714285714285714
7,7,32,0.003162989320117049,0.995293609671848,0.9752066115702479,0.9979774324036619,0.9754098360655737
7,7,33,0.0017268081319343764,0.9948186528497409,0.9669421487603306,0.9977432403661912,0.9714285714285714
7,7,34,0.003040880703338189,0.9944948186528498,0.970954356846473,0.9969980838833298,0.9714285714285714
7,7,35,0.002470538001944078,0.9951208981001727,0.9590163934426229,0.9981264637002342,0.9714285714285714
7,7,36,0.0021234443665889557,0.994192573402418,0.9554655870445344,0.9980200127741111,0.9714285714285714
7,7,37,0.003233554938560701,0.9958981001727116,0.9620253164556962,0.9970832446242283,0.9711934156378601
7,7,38,0.002795033320580842,0.9959628670120899,0.9666666666666667,0.9983819459229295,0.9754098360655737
7,7,39,0.0023664822620048653,0.9958981001727116,0.9663865546218487,0.9985522674047264,0.9754098360655737
7,7,40,0.002589696534414543,0.9940846286701209,0.959349593495935,0.9984245262933787,0.97165991902834
7,7,41,0.0020994120386603754,0.9954015544041451,0.9623430962343096,0.9980413029593357,0.9754098360655737
7,7,42,0.002066226639726665,0.9948834196891192,0.963265306122449,0.9986374281456248,0.9795918367346939
7,7,43,0.003495799388474552,0.9958117443868739,0.963265306122449,0.9986161379604003,0.9714285714285714
7,7,44,0.002578462917881552,0.996286701208981,0.959349593495935,0.9986161379604003,0.979757085020243
7,7,45,0.005539824338484323,0.9948618307426598,0.9380530973451328,0.9952522886949116,0.9264069264069265
7,7,46,0.001473330257795169,0.9950777202072539,0.9586776859504132,0.9987225888865233,0.9754098360655737
7,7,47,0.0021321920794434845,0.9962651122625217,0.9590163934426229,0.9985096870342772,0.975609756097561
7,7,48,0.0016902426905289758,0.9951856649395511,0.9629629629629629,0.9981051735150096,0.975609756097561
7,7,49,0.002479228316587978,0.9964810017271157,0.9586776859504132,0.9987438790717479,0.9795918367346939
7,7,50,0.0029654259378730785,0.9956822107081175,0.9672131147540983,0.9976580796252927,0.9754098360655737
7,17,1,0.5389169082045555,0.06647236614853194,0.0,0.047285501383862054,0.0
7,17,2,0.339428149163723,0.10276338514680483,0.0,0.08147753885458806,0.0
7,17,3,0.15319230686873198,0.12288428324697756,0.0,0.10096870342771984,0.0
7,17,4,0.06433139671571553,0.16625647668393784,0.0,0.1681924632744305,0.0
7,17,5,0.04379638656973839,0.45177029360967186,0.0,0.4990206514796679,0.0
7,17,6,0.03406496858224273,0.971545768566494,0.0,0.9682989142005535,0.0
7,17,7,0.024569914676249027,0.9969343696027634,0.0,0.9979348520332126,0.0
7,17,8,0.020813313545659184,0.9982944732297064,0.9473684210526315,0.999233553331914,0.9576271186440678
7,17,9,0.021376743563450873,0.9981433506044906,0.9743589743589743,0.9993612944432616,0.975
7,17,10,0.01453253475483507,0.9964378238341969,0.9661016949152542,0.998573557589951,0.9666666666666667
7,17,11,0.014038072316907346,0.9962219343696028,0.9626556016597511,0.9993825846284863,0.9836065573770492
7,17,12,0.010725950909545645,0.9976899827288428,0.9714285714285714,0.9983393655524803,0.983739837398374
7,17,13,0.011080368305556476,0.9984455958549223,0.9790794979079498,0.998296785182031,0.9836065573770492
7,17,14,0.008522197254933417,0.9962651122625217,0.9554655870445344,0.9978284011070896,0.9718875502008032
7,17,15,0.011207597854081541,0.9964162348877375,0.6440677966101694,0.993974877581435,0.6333333333333333
7,17,16,0.007979074362083338,0.9962003454231434,0.9663865546218487,0.9981690440706834,0.9754098360655737
7,17,17,0.006523181305965409,0.9978626943005181,0.9711934156378601,0.9973174366616989,0.9754098360655737
7,17,18,0.008946464979089797,0.9970423143350604,0.967479674796748,0.9976793698105173,0.975609756097561
7,17,19,0.005807086534332484,0.9970854922279793,0.9672131147540983,0.9980838833297849,0.983739837398374
7,17,20,0.005742354551330209,0.9974956822107082,0.9669421487603306,0.9971258249946774,0.9795918367346939
7,17,21,0.003374776686541736,0.9952936096718481,0.9590163934426229,0.9975090483287204,0.975609756097561
7,17,22,0.009150310506811365,0.9978195164075994,0.9666666666666667,0.998573557589951,0.9795918367346939
7,17,23,0.005326308571966365,0.9970854922279793,0.963265306122449,0.995997445177773,0.979757085020243
7,17,24,0.012812061730073765,0.9962003454231434,0.9672131147540983,0.9966148605492868,0.9754098360655737
7,17,25,0.009056259121280164,0.9964378238341969,0.9629629629629629,0.9973813072173727,0.983739837398374
7,17,26,0.006334951729513705,0.9931347150259068,0.9590163934426229,0.998190334255908,0.9795918367346939
7,17,27,0.004832426900975406,0.9936096718480139,0.9629629629629629,0.9982542048115819,0.9754098360655737
7,17,28,0.003483940308797173,0.9974309153713299,0.9663865546218487,0.9973174366616989,0.9451476793248945
7,17,29,0.002848898191587068,0.9946459412780657,0.9590163934426229,0.9976793698105173,0.9795918367346939
7,17,30,0.0050998780789086595,0.994451640759931,0.9626556016597511,0.9980413029593357,0.9711934156378601
7,17,31,0.0036615349672501907,0.9971286701208981,0.9672131147540983,0.998573557589951,0.983739837398374
7,17,32,0.002209656173363328,0.9956606217616579,0.9672131147540983,0.9975729188843943,0.979757085020243
7,17,33,0.0025874662824207917,0.9947754749568221,0.9669421487603306,0.9963593783265914,0.9754098360655737
7,17,34,0.002709598349611042,0.9973229706390329,0.9629629629629629,0.9973387268469236,0.9795918367346939
7,17,35,0.002826624391673249,0.9980354058721934,0.967479674796748,0.9983393655524803,0.983739837398374
7,17,36,0.006210493193066213,0.9967184801381692,0.9672131147540983,0.9976580796252927,0.9795918367346939
7,17,37,0.003963328446843661,0.9951856649395509,0.9629629629629629,0.9980625931445604,0.9795918367346939
7,17,38,0.003092599523370154,0.9954879101899827,0.9586776859504132,0.9982329146263572,0.9669421487603306
7,17,39,0.00327510293936939,0.9975604490500865,0.9586776859504132,0.9979135618479881,0.983739837398374
7,17,40,0.002226261371106375,0.9967832469775476,0.9586776859504132,0.9984032361081541,0.983739837398374
7,17,41,0.0035855461173923686,0.9958981001727115,0.970954356846473,0.9975516286991697,0.9754098360655737
7,17,42,0.00398003147347481,0.9981865284974094,0.967479674796748,0.9981051735150095,0.979757085020243
7,17,43,0.012822448552469723,0.9936528497409327,0.9590163934426229,0.9983180753672558,0.975609756097561
7,17,44,0.009848762827459723,0.9975820379965457,0.9672131147540983,0.9971684053651266,0.97165991902834
7,17,45,0.010432398798002396,0.9978411053540587,0.9523809523809523,0.9979348520332126,0.9491525423728814
7,17,46,0.006549984391313046,0.991731433506045,0.6214689265536724,0.995124547583564,0.6022727272727273
7,17,47,0.009213781973812729,0.9988341968911918,0.9669421487603306,0.9983606557377049,0.9795918367346939
7,17,48,0.006757925541023724,0.9971718480138169,0.9365079365079365,0.9988077496274217,0.9641434262948207
7,17,49,0.0038119796226965263,0.9982512953367876,0.9672131147540983,0.9986800085160741,0.979757085020243
7,17,50,0.0021595656289719045,0.9988557858376511,0.9629629629629629,0.9980838833297849,0.983739837398374
7,37,1,0.5501008741557598,0.08819084628670121,0.0,0.06802214179263362,0.0
7,37,2,0.3705817833542824,0.07016407599309155,0.0,0.052906110283159474,0.0
7,37,3,0.20190971717238426,0.06634283246977549,0.0,0.051671279540132016,0.0
7,37,4,0.08802788611501455,0.0880181347150259,0.0,0.0804769001490313,0.0
7,37,5,0.04200280946679413,0.5975172711571675,0.0,0.5820949542261018,0.0
7,37,6,0.03521294891834259,0.9606001727115716,0.0,0.952927400468384,0.0
7,37,7,0.029265127959661186,0.9832685664939551,0.0,0.9822865658931234,0.0
7,37,8,0.025467548286542296,0.9981217616580311,0.9285714285714286,0.998296785182031,0.9210526315789473
7,37,9,0.02756941894767806,0.9963730569948187,0.9543568464730291,0.9995103257398339,0.9795918367346939
7,37,10,0.018465835019014776,0.9963082901554403,0.963265306122449,0.9981051735150096,0.9758064516129032
7,37,11,0.02478881797287613,0.9968696027633851,0.9523809523809523,0.9994038748137108,0.9576271186440678
7,37,12,0.019501722999848425,0.9940198618307428,0.963265306122449,0.9985522674047264,0.979757085020243
7,37,13,0.015214360784739256,0.9931563039723661,0.9620253164556962,0.9988503299978709,0.9711934156378601
7,37,14,0.013925324310548604,0.9916666666666667,0.9551020408163265,0.9988929103683202,0.9758064516129032
7,37,15,0.010628956195432693,0.9927892918825562,0.9704641350210971,0.9988290398126464,0.9752066115702479
7,37,16,0.010800970892887563,0.9922711571675302,0.9547325102880658,0.9990206514796678,0.9795918367346939
7,37,17,0.010050343364127912,0.9944084628670121,0.9590163934426229,0.9988503299978709,0.9714285714285714
7,37,18,0.007538858320913278,0.9943868739205528,0.9590163934426229,0.9991058122205663,0.979757085020243
7,37,19,0.00880664522992447,0.9938903281519862,0.9663865546218487,0.9987225888865233,0.9752066115702479
7,37,20,0.010362231187173165,0.9926597582037997,0.9704641350210971,0.9977432403661912,0.9752066115702479
7,37,21,0.007180507091106847,0.9927029360967184,0.9626556016597511,0.9973387268469235,0.9714285714285714
7,37,22,0.008525817946065217,0.9924006908462868,0.9469387755102041,0.9987651692569726,0.9718875502008032
7,37,23,0.012900157802505419,0.9951424870466321,0.9743589743589743,0.9988077496274217,0.9707112970711297
7,37,24,0.02553453843574971,0.9931563039723661,0.9551020408163265,0.9982542048115819,0.9718875502008032
7,37,25,0.015434443717822433,0.9955094991364422,0.9547325102880658,0.9980625931445604,0.9795918367346939
7,37,26,0.01710005378117785,0.9971286701208981,0.9583333333333334,0.9983393655524803,0.9795918367346939
7,37,27,0.013117178808897734,0.9971070811744387,0.959349593495935,0.9989993612944432,0.979757085020243
7,37,28,0.010894071485381573,0.9929188255613125,0.9551020408163265,0.9976154992548435,0.983739837398374
7,37,29,0.014369276294019073,0.9968911917098445,0.9626556016597511,0.9973600170321482,0.983739837398374
7,37,30,0.012055152852553874,0.9935449050086357,0.9583333333333334,0.9975729188843943,0.9795918367346939
7,37,31,0.006863716378575191,0.9915371329879101,0.9551020408163265,0.9972961464764745,0.9758064516129032
7,37,32,0.0069496771902777255,0.9922495682210709,0.9543568464730291,0.9982542048115818,0.9795918367346939
7,37,33,0.004407672327943146,0.9934801381692574,0.9590163934426229,0.9981477538854587,0.979757085020243
7,37,34,0.0045380829978967085,0.9941493955094992,0.9704641350210971,0.9976793698105173,0.9794238683127572
7,37,35,0.0041408218603464775,0.9928972366148532,0.9469387755102041,0.9982329146263572,0.979757085020243
7,37,36,0.004958369223459158,0.9928756476683939,0.9504132231404959,0.9975942090696188,0.9754098360655737
7,37,37,0.0032416588728665374,0.9930051813471503,0.9551020408163265,0.9974664679582712,0.983739837398374
7,37,38,0.004004475849797018,0.9927892918825562,0.9547325102880658,0.9973174366616989,0.9754098360655737
7,37,39,0.0043298904347466305,0.9930483592400691,0.959349593495935,0.998020012774111,0.979757085020243
7,37,40,0.003842307825834723,0.992940414507772,0.9547325102880658,0.9983393655524803,0.983739837398374
7,37,41,0.0033876913403219078,0.9928108808290156,0.9554655870445344,0.9978284011070896,0.979757085020243
7,37,42,0.002818565186316846,0.9941493955094992,0.959349593495935,0.997594209069619,0.979757085020243
7,37,43,0.004638496473489795,0.9945164075993091,0.959349593495935,0.9984032361081541,0.979757085020243
7,37,44,0.003566592862625839,0.9939119170984457,0.9504132231404959,0.9983819459229295,0.9754098360655737
7,37,45,0.001978971817152342,0.9928540587219344,0.9504132231404959,0.9981264637002342,0.9754098360655737
7,37,46,0.0023045058969728416,0.9931131260794475,0.9551020408163265,0.9987864594421971,0.983739837398374
7,37,47,0.002526473646867089,0.9936096718480139,0.9629629629629629,0.998573557589951,0.983739837398374
7,37,48,0.0023184022029454354,0.9929188255613127,0.963265306122449,0.998190334255908,0.979757085020243
7,37,49,0.0044062692522857105,0.9935233160621763,0.9543568464730291,0.9983180753672557,0.9754098360655737
7,37,50,0.002962931030197069,0.9935017271157168,0.9543568464730291,0.9982754949968065,0.983739837398374
